Frame,box1,box2,box3,box4,score,class
JU15B_MEA_60000_4_080,0.29481077194213867,0.3794076442718506,0.3143969178199768,0.40522801876068115,0.8519284725189209,1.0
JU15B_MEA_60000_4_080,0.13299071788787842,0.4478732645511627,0.15021204948425293,0.4706396162509918,0.8361791372299194,1.0
JU15B_MEA_60000_4_080,0.6927911043167114,0.28477635979652405,0.7198587656021118,0.31698188185691833,0.8121416568756104,1.0
JU15B_MEA_60000_4_080,0.22718545794487,0.3950004577636719,0.24650055170059204,0.420449435710907,0.7904550433158875,1.0
JU15B_MEA_60000_4_080,0.33151915669441223,0.21075789630413055,0.3813925087451935,0.2546960115432739,0.7815282940864563,1.0
JU15B_MEA_60000_4_080,0.34003254771232605,0.40558338165283203,0.3610074818134308,0.43142396211624146,0.7630267143249512,1.0
JU15B_MEA_60000_4_080,0.014810294844210148,0.3765827715396881,0.040408696979284286,0.41045907139778137,0.6785671710968018,1.0
JU15B_MEA_60000_4_080,0.8315486907958984,0.42584502696990967,0.8503415584564209,0.44933730363845825,0.6350417733192444,1.0
JU15B_MEA_60000_4_080,0.8151407241821289,0.5104679465293884,0.8310452699661255,0.526953399181366,0.6100327372550964,1.0
JU15B_MEA_60000_4_080,0.12490765750408173,0.4722976088523865,0.14217619597911835,0.4935151934623718,0.6007141470909119,1.0
JU15B_MEA_60000_4_080,0.8704941868782043,0.4366426169872284,0.8899227976799011,0.45705583691596985,0.4476644992828369,1.0
JU15B_MEA_60000_4_080,0.24334782361984253,0.3579084277153015,0.27002835273742676,0.387914776802063,0.3351111114025116,1.0
JU15B_MEA_60000_4_080,0.25875431299209595,0.41815185546875,0.27572715282440186,0.44140100479125977,0.29954010248184204,1.0
JU15B_MEA_60000_4_080,0.981772243976593,0.456760048866272,1.0,0.47598594427108765,0.24920490384101868,1.0
JU15B_MEA_60000_4_080,0.14575117826461792,0.39545130729675293,0.16999679803848267,0.42375922203063965,0.20091331005096436,1.0
JU15B_MEA_60000_4_080,0.9765530228614807,0.399467796087265,0.9969838261604309,0.42259982228279114,0.18324297666549683,1.0
JU15B_MEA_60000_4_080,0.018063867464661598,0.3404693603515625,0.04687798023223877,0.3839070796966553,0.18045660853385925,1.0
JU15B_MEA_60000_4_080,0.6716227531433105,0.39918938279151917,0.6939730644226074,0.41795846819877625,0.1557769775390625,1.0
JU15B_MEA_60000_4_080,0.8702884316444397,0.4995977580547333,0.8904723525047302,0.5174906849861145,0.13678854703903198,1.0
JU15B_MEA_60000_4_080,0.011625630781054497,0.44192373752593994,0.028578123077750206,0.4661736488342285,0.11841946840286255,1.0
JU15B_MEA_60000_4_080,0.7613652944564819,0.538128674030304,0.7806086540222168,0.5552404522895813,0.10179963707923889,1.0
JU15B_MEA_60000_4_080,0.6442133188247681,0.17292407155036926,0.6863397359848022,0.22338780760765076,0.10030463337898254,1.0
JU15B_MEA_60000_4_080,0.181585431098938,0.4819657802581787,0.19788825511932373,0.5012968182563782,0.08053302764892578,1.0
JU15B_MEA_60000_4_080,0.35980403423309326,0.4872746467590332,0.3804600238800049,0.5051035284996033,0.0771222710609436,1.0
JU15B_MEA_60000_4_080,0.4836423099040985,0.3376646637916565,0.5117430090904236,0.36733031272888184,0.06239861249923706,1.0
JU15B_MEA_60000_4_080,0.4545866847038269,0.3748985230922699,0.4753378629684448,0.39930739998817444,0.060700565576553345,1.0
JU15B_MEA_60000_4_080,0.023865506052970886,0.5040492415428162,0.04034784436225891,0.5257098078727722,0.060382723808288574,1.0
JU15B_MEA_60000_4_080,0.672304630279541,0.7818474173545837,0.6892776489257812,0.7944700121879578,0.05989530682563782,1.0
JU15B_MEA_60000_4_080,0.2777203321456909,0.42781996726989746,0.2957812547683716,0.4530407786369324,0.05847817659378052,1.0
JU15B_MEA_60000_4_080,0.48915553092956543,0.36751216650009155,0.5143356323242188,0.3911541700363159,0.050933390855789185,1.0
JU15B_MEA_60000_4_080,0.4859352111816406,0.4568769931793213,0.506471574306488,0.47564369440078735,0.05044502019882202,1.0
JU15B_MEA_60000_4_080,0.8679916262626648,0.39100730419158936,0.8864260315895081,0.4124469757080078,0.043478697538375854,1.0
JU15B_MEA_60000_4_080,0.8913633227348328,0.27711400389671326,0.91701740026474,0.30877992510795593,0.04181435704231262,1.0
JU15B_MEA_60000_4_080,0.6052994132041931,0.6755408048629761,0.6230811476707458,0.6875816583633423,0.04168519377708435,1.0
JU15B_MEA_60000_4_080,0.9175756573677063,0.39765217900276184,0.9386711716651917,0.4159909188747406,0.03792601823806763,1.0
JU15B_MEA_60000_4_080,0.4870155453681946,0.5540242791175842,0.5043184757232666,0.5682989954948425,0.03162926435470581,1.0
JU15B_MEA_60000_4_080,0.959456741809845,0.1641148328781128,0.9954269528388977,0.20404919981956482,0.028851717710494995,1.0
JU15B_MEA_60000_4_080,0.9750699996948242,0.2915562093257904,0.9967176914215088,0.3220435678958893,0.02348315715789795,1.0
JU15B_MEA_60000_4_080,0.8887841701507568,0.1276370733976364,0.9357227087020874,0.17830128967761993,0.023144394159317017,1.0
JU15B_MEA_60000_4_080,0.7064169049263,0.9410004019737244,0.7233988642692566,0.952523410320282,0.021999448537826538,1.0
JU15B_MEA_60000_4_080,0.48523032665252686,0.5187546014785767,0.5024893879890442,0.5351228713989258,0.021932542324066162,1.0
JU15B_MEA_60000_4_080,0.054008230566978455,0.8662278056144714,0.07515697181224823,0.8785974383354187,0.01992782950401306,1.0
JU15B_MEA_60000_4_080,0.6518228650093079,0.6706461906433105,0.6712009310722351,0.6833198070526123,0.019856303930282593,1.0
JU15B_MEA_60000_4_080,0.06159507483243942,0.9892602562904358,0.08130412548780441,0.9990038275718689,0.01888376474380493,1.0
JU15B_MEA_60000_4_080,0.6676661968231201,0.9317870140075684,0.6851370334625244,0.9430251121520996,0.01750171184539795,1.0
JU15B_MEA_60000_4_080,0.6956225037574768,0.3978009819984436,0.7147971987724304,0.41745680570602417,0.017101049423217773,1.0
JU15B_MEA_60000_4_080,0.8346138596534729,0.36847123503685,0.8530073761940002,0.39729824662208557,0.016880452632904053,1.0
JU15B_MEA_60000_4_080,0.009639166295528412,0.5546178221702576,0.024996668100357056,0.5710886120796204,0.015360862016677856,1.0
JU15B_MEA_60000_4_080,0.5392451882362366,0.31081369519233704,0.5636139512062073,0.3414727747440338,0.015025734901428223,1.0
JU15B_MEA_60000_4_080,0.4562464952468872,0.5307978391647339,0.47558701038360596,0.5483804941177368,0.013402611017227173,1.0
JU15B_MEA_60000_4_080,0.2429192215204239,0.9319477677345276,0.26072269678115845,0.9420124888420105,0.012846320867538452,1.0
JU15B_MEA_60000_4_080,0.9628955125808716,0.21774441003799438,0.9933768510818481,0.25885245203971863,0.012235254049301147,1.0
JU15B_MEA_60000_4_080,0.038925014436244965,0.3827931582927704,0.06252128630876541,0.41190722584724426,0.011877954006195068,1.0
JU15B_MEA_60000_4_080,0.37131860852241516,0.21816784143447876,0.4145132601261139,0.25754430890083313,0.011449605226516724,1.0
JU15B_MEA_60000_4_080,0.7199194431304932,0.7741841077804565,0.7364785671234131,0.787663459777832,0.009969979524612427,1.0
JU15B_MEA_60000_4_080,0.9715588688850403,0.329070508480072,0.9909700751304626,0.3546144366264343,0.009731203317642212,1.0
JU15B_MEA_60000_4_080,0.553752064704895,0.8413460850715637,0.572541356086731,0.8545158505439758,0.009645581245422363,1.0
JU15B_MEA_60000_4_080,0.4389561712741852,0.23756611347198486,0.47926566004753113,0.2719290256500244,0.009133517742156982,1.0
JU15B_MEA_60000_4_080,0.5591239929199219,0.5629400014877319,0.5790303945541382,0.5782544612884521,0.008994102478027344,1.0
JU15B_MEA_60000_4_080,0.28951528668403625,0.9232944250106812,0.3080502450466156,0.9339027404785156,0.008870959281921387,1.0
JU15B_MEA_60000_4_080,0.5457813739776611,0.4396609663963318,0.5666995048522949,0.45674818754196167,0.007793515920639038,1.0
JU15B_MEA_60000_4_080,0.3969828188419342,0.5389654040336609,0.4177316725254059,0.5537487864494324,0.007750988006591797,1.0
JU15B_MEA_60000_4_080,0.7648877501487732,0.7766827344894409,0.7838937640190125,0.7898541688919067,0.007565230131149292,1.0
JU15B_MEA_60000_4_080,0.9116350412368774,0.3358994126319885,0.9327090978622437,0.3580443263053894,0.007445096969604492,1.0
JU15B_MEA_60000_4_080,0.28475186228752136,0.3651408553123474,0.31078872084617615,0.3921785354614258,0.0072869062423706055,1.0
JU15B_MEA_60000_4_080,0.003589254803955555,0.26331889629364014,0.021462734788656235,0.32482337951660156,0.007066816091537476,1.0
JU15B_MEA_60000_4_080,0.04428274184465408,0.5554271936416626,0.06292285770177841,0.5702747106552124,0.00700831413269043,1.0
JU15B_MEA_60000_4_080,0.7731250524520874,0.43590691685676575,0.7923325300216675,0.4572877585887909,0.006946444511413574,1.0
JU15B_MEA_60000_4_080,0.05609608069062233,0.9316643476486206,0.07527291029691696,0.9417351484298706,0.006393760442733765,1.0
JU15B_MEA_60000_4_080,0.7237404584884644,0.5424615144729614,0.743732213973999,0.5577671527862549,0.006260424852371216,1.0
JU15B_MEA_60000_4_080,0.012587649747729301,0.8771955370903015,0.028723886236548424,0.8894801735877991,0.006206989288330078,1.0
JU15B_MEA_60000_4_080,0.020842425525188446,0.9838830828666687,0.03898702189326286,0.9964948296546936,0.0061862170696258545,1.0
JU15B_MEA_60000_4_080,0.9803326725959778,0.003764810971915722,1.0,0.017398934811353683,0.0060003697872161865,1.0
JU15B_MEA_60000_4_080,0.8995979428291321,0.0,0.941620409488678,0.015221836976706982,0.005915135145187378,1.0
JU15B_MEA_60000_4_080,0.3337010443210602,0.3359127640724182,0.3613832890987396,0.36249637603759766,0.005889981985092163,1.0
JU15B_MEA_60000_4_080,0.6995384693145752,0.4538261592388153,0.7187104225158691,0.4712691009044647,0.005797982215881348,1.0
JU15B_MEA_60000_4_080,0.3854448199272156,0.3301030993461609,0.41516345739364624,0.358509361743927,0.005512028932571411,1.0
JU15B_MEA_60000_4_080,0.0022835051640868187,0.19808974862098694,0.024876069277524948,0.2772272527217865,0.005311012268066406,1.0
JU15B_MEA_60000_4_080,0.9063711166381836,0.05271013081073761,0.9436711072921753,0.0876799076795578,0.005019128322601318,1.0
JU15B_MEA_60000_4_080,0.6983358860015869,0.32025641202926636,0.7232599258422852,0.3484453558921814,0.004995435476303101,1.0
JU15B_MEA_60000_4_080,0.13308724761009216,0.8771807551383972,0.15078935027122498,0.8907646536827087,0.004946231842041016,1.0
JU15B_MEA_60000_4_080,0.7211847901344299,0.9759998917579651,0.7381289601325989,0.9880982041358948,0.004806637763977051,1.0
JU15B_MEA_60000_4_080,0.962904155254364,0.14149883389472961,0.9919593930244446,0.17769744992256165,0.0046825408935546875,1.0
JU15B_MEA_60000_4_080,0.9858245253562927,0.6711104512214661,1.0,0.6846117377281189,0.004682034254074097,1.0
JU15B_MEA_60000_4_081,0.79638671875,0.3295719027519226,0.8235740661621094,0.3625606894493103,0.9999023675918579,1.0
JU15B_MEA_60000_4_081,0.18602816760540009,0.40648362040519714,0.20656011998653412,0.42950913310050964,0.9993525743484497,1.0
JU15B_MEA_60000_4_081,0.39966046810150146,0.5082017779350281,0.4194408655166626,0.5254111886024475,0.9955086708068848,1.0
JU15B_MEA_60000_4_081,0.05901233106851578,0.4520183801651001,0.07985807210206985,0.4788389801979065,0.9942129850387573,1.0
JU15B_MEA_60000_4_081,0.538442850112915,0.27972838282585144,0.5683172941207886,0.31424281001091003,0.9940558671951294,1.0
JU15B_MEA_60000_4_081,0.45995286107063293,0.5109009742736816,0.47764304280281067,0.5284343957901001,0.9939464330673218,1.0
JU15B_MEA_60000_4_081,0.7067857980728149,0.5013365745544434,0.7261351346969604,0.5182087421417236,0.989457368850708,1.0
JU15B_MEA_60000_4_081,0.3048836588859558,0.3774641752243042,0.32178688049316406,0.40109938383102417,0.9891623258590698,1.0
JU15B_MEA_60000_4_081,0.7843562960624695,0.5183231234550476,0.8030360341072083,0.5366300940513611,0.9807431697845459,1.0
JU15B_MEA_60000_4_081,0.43221014738082886,0.4308200180530548,0.45306164026260376,0.45267048478126526,0.956936776638031,1.0
JU15B_MEA_60000_4_081,0.3404460549354553,0.39676034450531006,0.35901832580566406,0.42009568214416504,0.946567714214325,1.0
JU15B_MEA_60000_4_081,0.4640112519264221,0.3434102237224579,0.4900142550468445,0.3729408085346222,0.9210168719291687,1.0
JU15B_MEA_60000_4_081,0.06432589888572693,0.4838278591632843,0.08095262944698334,0.5021091103553772,0.880260705947876,1.0
JU15B_MEA_60000_4_081,0.8125819563865662,0.5161258578300476,0.8299840092658997,0.5328559279441833,0.8767454028129578,1.0
JU15B_MEA_60000_4_081,0.13485409319400787,0.4416360855102539,0.1505085974931717,0.46267759799957275,0.8472906947135925,1.0
JU15B_MEA_60000_4_081,0.6945725679397583,0.28197646141052246,0.7209665775299072,0.31422126293182373,0.8371292352676392,1.0
JU15B_MEA_60000_4_081,0.23272240161895752,0.40375104546546936,0.2483235001564026,0.4239495098590851,0.8201315402984619,1.0
JU15B_MEA_60000_4_081,0.1490287333726883,0.39801135659217834,0.17213813960552216,0.424115389585495,0.533082902431488,1.0
JU15B_MEA_60000_4_081,0.9006667137145996,0.27519094944000244,0.931574821472168,0.30338215827941895,0.5169897079467773,1.0
JU15B_MEA_60000_4_081,0.1798253208398819,0.4931795597076416,0.19629086554050446,0.5099295377731323,0.5037143230438232,1.0
JU15B_MEA_60000_4_081,0.8200618624687195,0.5326364636421204,0.8404917120933533,0.5509493947029114,0.5034016966819763,1.0
JU15B_MEA_60000_4_081,0.013678979128599167,0.3813140392303467,0.039931874722242355,0.4164823889732361,0.4778192937374115,1.0
JU15B_MEA_60000_4_081,0.24311809241771698,0.35063302516937256,0.2671680450439453,0.3763779401779175,0.47477006912231445,1.0
JU15B_MEA_60000_4_081,0.011035320349037647,0.4333180785179138,0.030530765652656555,0.4602968692779541,0.4555860459804535,1.0
JU15B_MEA_60000_4_081,0.19557802379131317,0.4319896697998047,0.21180446445941925,0.45146578550338745,0.3527340292930603,1.0
JU15B_MEA_60000_4_081,0.25215843319892883,0.41851523518562317,0.26981934905052185,0.4409177601337433,0.31194007396698,1.0
JU15B_MEA_60000_4_081,0.4622500538825989,0.36955830454826355,0.4814630150794983,0.39476969838142395,0.29806727170944214,1.0
JU15B_MEA_60000_4_081,0.9752624034881592,0.40162229537963867,0.9964258670806885,0.4237179756164551,0.283202588558197,1.0
JU15B_MEA_60000_4_081,0.6737595200538635,0.3992597460746765,0.6951940655708313,0.4167312979698181,0.27589893341064453,1.0
JU15B_MEA_60000_4_081,0.3522387146949768,0.4228915870189667,0.37289392948150635,0.4447878897190094,0.27233222126960754,1.0
JU15B_MEA_60000_4_081,0.2810257077217102,0.42608338594436646,0.2966339588165283,0.44742637872695923,0.2611399292945862,1.0
JU15B_MEA_60000_4_081,0.3218856751918793,0.2101944088935852,0.35796263813972473,0.24401995539665222,0.22157031297683716,1.0
JU15B_MEA_60000_4_081,0.8701152205467224,0.4319695830345154,0.8911303877830505,0.4513876438140869,0.17061564326286316,1.0
JU15B_MEA_60000_4_081,0.8891600370407104,0.26558566093444824,0.9146062135696411,0.29591089487075806,0.1151692271232605,1.0
JU15B_MEA_60000_4_081,0.01757536455988884,0.5082287192344666,0.03415760025382042,0.529270589351654,0.11490103602409363,1.0
JU15B_MEA_60000_4_081,0.7636590003967285,0.5359723567962646,0.7832050323486328,0.5523114204406738,0.09082791209220886,1.0
JU15B_MEA_60000_4_081,0.12408878654241562,0.4718944728374481,0.13974805176258087,0.4908731281757355,0.08910083770751953,1.0
JU15B_MEA_60000_4_081,0.9790231585502625,0.44755446910858154,1.0,0.46804314851760864,0.07943537831306458,1.0
JU15B_MEA_60000_4_081,0.8601621389389038,0.508463442325592,0.8819935321807861,0.5264541506767273,0.07219099998474121,1.0
JU15B_MEA_60000_4_081,0.4800306260585785,0.32557621598243713,0.5074793696403503,0.35639098286628723,0.06117555499076843,1.0
JU15B_MEA_60000_4_081,0.9622771143913269,0.17304620146751404,0.9986812472343445,0.21045264601707458,0.05905315279960632,1.0
JU15B_MEA_60000_4_081,0.01619141548871994,0.33682772517204285,0.04298661649227142,0.38535067439079285,0.056823909282684326,1.0
JU15B_MEA_60000_4_081,0.7088532447814941,0.9382450580596924,0.7249305248260498,0.9494094848632812,0.053959161043167114,1.0
JU15B_MEA_60000_4_081,0.7058001756668091,0.45390763878822327,0.7248837947845459,0.4703042805194855,0.050790756940841675,1.0
JU15B_MEA_60000_4_081,0.5597883462905884,0.5628629326820374,0.5783761739730835,0.577104389667511,0.046693503856658936,1.0
JU15B_MEA_60000_4_081,0.648788571357727,0.1716696172952652,0.6883399486541748,0.22142066061496735,0.03841334581375122,1.0
JU15B_MEA_60000_4_081,0.6947118043899536,0.40176501870155334,0.7149080038070679,0.4216339886188507,0.03692558407783508,1.0
JU15B_MEA_60000_4_081,0.820717453956604,0.4349115192890167,0.8410305976867676,0.4574911296367645,0.03214988112449646,1.0
JU15B_MEA_60000_4_081,0.9655700922012329,0.2937774062156677,0.9888594150543213,0.32211071252822876,0.03014373779296875,1.0
JU15B_MEA_60000_4_081,0.4789274334907532,0.36688876152038574,0.5038498044013977,0.39197635650634766,0.02750745415687561,1.0
JU15B_MEA_60000_4_081,0.7207205891609192,0.5491431355476379,0.7402046322822571,0.5638057589530945,0.02722233533859253,1.0
JU15B_MEA_60000_4_081,0.6601274609565735,0.929065465927124,0.677811324596405,0.9411523342132568,0.02567961812019348,1.0
JU15B_MEA_60000_4_081,0.8660779595375061,0.3923853635787964,0.8865630030632019,0.4138900637626648,0.025597840547561646,1.0
JU15B_MEA_60000_4_081,0.01294742152094841,0.5534303784370422,0.028269637376070023,0.5687209963798523,0.023557335138320923,1.0
JU15B_MEA_60000_4_081,0.3630754053592682,0.5016624927520752,0.3818076550960541,0.5172022581100464,0.02056121826171875,1.0
JU15B_MEA_60000_4_081,0.04106229916214943,0.38718679547309875,0.06591790169477463,0.4146304428577423,0.017965495586395264,1.0
JU15B_MEA_60000_4_081,0.6686104536056519,0.7771117091178894,0.6852041482925415,0.7883629202842712,0.01728355884552002,1.0
JU15B_MEA_60000_4_081,0.9696925282478333,0.3350544571876526,0.9893743395805359,0.35993844270706177,0.01653379201889038,1.0
JU15B_MEA_60000_4_081,0.3851824700832367,0.3332470953464508,0.40985652804374695,0.35834476351737976,0.01509714126586914,1.0
JU15B_MEA_60000_4_081,0.6028895974159241,0.6750119924545288,0.6218737959861755,0.6868972778320312,0.01490163803100586,1.0
JU15B_MEA_60000_4_081,0.31798410415649414,0.20091842114925385,0.35875052213668823,0.23263795673847198,0.012456059455871582,1.0
JU15B_MEA_60000_4_081,0.5536276698112488,0.43561217188835144,0.5739771723747253,0.452168732881546,0.012355208396911621,1.0
JU15B_MEA_60000_4_081,0.05446718633174896,0.9890421032905579,0.0735463947057724,0.9990828633308411,0.011577218770980835,1.0
JU15B_MEA_60000_4_081,0.491041898727417,0.45277202129364014,0.5107650756835938,0.47120344638824463,0.010217249393463135,1.0
JU15B_MEA_60000_4_081,0.05643405765295029,0.9304899573326111,0.07554823905229568,0.9405832886695862,0.009893655776977539,1.0
JU15B_MEA_60000_4_081,0.8803384900093079,0.13147220015525818,0.9226900935173035,0.1714697778224945,0.009219169616699219,1.0
JU15B_MEA_60000_4_081,0.45767343044281006,0.9412470459938049,0.475039541721344,0.9510682225227356,0.008963257074356079,1.0
JU15B_MEA_60000_4_081,0.05558609217405319,0.8696503639221191,0.07580684870481491,0.8813616037368774,0.00895237922668457,1.0
JU15B_MEA_60000_4_081,0.5744174718856812,0.12077474594116211,0.6194217205047607,0.1746266782283783,0.008780181407928467,1.0
JU15B_MEA_60000_4_081,0.040405407547950745,0.5527819991111755,0.05887247622013092,0.5669774413108826,0.0085829496383667,1.0
JU15B_MEA_60000_4_081,0.8950545191764832,0.16112324595451355,0.9319310784339905,0.20627760887145996,0.008426308631896973,1.0
JU15B_MEA_60000_4_081,0.8753373622894287,0.1519913524389267,0.9134567975997925,0.199061319231987,0.00838381052017212,1.0
JU15B_MEA_60000_4_081,0.4825952649116516,0.5184745192527771,0.4996222257614136,0.5355729460716248,0.008301913738250732,1.0
JU15B_MEA_60000_4_081,0.019823722541332245,0.9836636781692505,0.03831974044442177,0.9963148832321167,0.007945001125335693,1.0
JU15B_MEA_60000_4_081,0.6967252492904663,0.3206098973751068,0.7227557897567749,0.3478730618953705,0.007926762104034424,1.0
JU15B_MEA_60000_4_081,0.7672497034072876,0.4392121732234955,0.787234902381897,0.46039536595344543,0.007753163576126099,1.0
JU15B_MEA_60000_4_081,0.9140729904174805,0.39635875821113586,0.9358565807342529,0.41406336426734924,0.007239282131195068,1.0
JU15B_MEA_60000_4_081,0.9123811721801758,0.2301890105009079,0.9477273225784302,0.26842740178108215,0.007185071706771851,1.0
JU15B_MEA_60000_4_081,0.00532153993844986,0.18804511427879333,0.030470244586467743,0.2855011820793152,0.006971925497055054,1.0
JU15B_MEA_60000_4_081,0.8999751806259155,0.0,0.9418282508850098,0.011716694571077824,0.006169497966766357,1.0
JU15B_MEA_60000_4_081,0.29467397928237915,0.3749769926071167,0.31569814682006836,0.3964993953704834,0.006061971187591553,1.0
JU15B_MEA_60000_4_081,0.9138711094856262,0.35127753019332886,0.9359708428382874,0.37121742963790894,0.005872517824172974,1.0
JU15B_MEA_60000_4_081,0.5412709712982178,0.31468844413757324,0.5654842853546143,0.3424266576766968,0.005725771188735962,1.0
JU15B_MEA_60000_4_081,0.833051323890686,0.36705291271209717,0.853787899017334,0.3949236273765564,0.005532711744308472,1.0
JU15B_MEA_60000_4_081,0.5035182237625122,0.29638198018074036,0.5279897451400757,0.32688668370246887,0.0054898858070373535,1.0
JU15B_MEA_60000_4_081,0.8733916282653809,0.13483703136444092,0.9136673212051392,0.17601168155670166,0.005286991596221924,1.0
JU15B_MEA_60000_4_081,0.45309218764305115,0.2896353602409363,0.4815728962421417,0.32148319482803345,0.005239367485046387,1.0
JU15B_MEA_60000_4_081,0.0034450236707925797,0.2558155059814453,0.02147773653268814,0.32545506954193115,0.005133241415023804,1.0
JU15B_MEA_60000_4_081,0.5558196902275085,0.6083242297172546,0.5732820630073547,0.6199849247932434,0.005068659782409668,1.0
JU15B_MEA_60000_4_081,0.3346898853778839,0.34220466017723083,0.3565419614315033,0.36429235339164734,0.005047500133514404,1.0
JU15B_MEA_60000_4_081,0.5086005330085754,0.9370361566543579,0.5268297791481018,0.9470206499099731,0.005009859800338745,1.0
JU15B_MEA_60000_4_081,0.382186621427536,0.21844564378261566,0.4141818583011627,0.2497565895318985,0.004988342523574829,1.0
JU15B_MEA_60000_4_081,0.6520236134529114,0.6666233539581299,0.6714289784431458,0.6803231239318848,0.004738062620162964,1.0
JU15B_MEA_60000_4_081,0.7221136093139648,0.9729490280151367,0.738906741142273,0.9842256307601929,0.004651546478271484,1.0
JU15B_MEA_60000_4_081,0.49044305086135864,0.5583994388580322,0.5069947242736816,0.5723072290420532,0.004408985376358032,1.0
JU15B_MEA_60000_4_081,0.1854686737060547,0.782927393913269,0.20593345165252686,0.795783281326294,0.0042684972286224365,1.0
JU15B_MEA_60000_4_081,0.7212671637535095,0.7738046646118164,0.7381438612937927,0.7868479490280151,0.004266500473022461,1.0
JU15B_MEA_60000_4_081,0.4514501392841339,0.8353415131568909,0.4717492163181305,0.8479339480400085,0.004132360219955444,1.0
JU15B_MEA_60000_4_081,0.19126079976558685,0.9271641969680786,0.20842407643795013,0.9382688999176025,0.003994464874267578,1.0
JU15B_MEA_60000_4_081,0.012497330084443092,0.9332559704780579,0.030177323147654533,0.9458100199699402,0.003882765769958496,1.0
JU15B_MEA_60000_4_082,0.19715455174446106,0.4009191393852234,0.21745294332504272,0.422210693359375,0.9999102354049683,1.0
JU15B_MEA_60000_4_082,0.7958975434303284,0.3234200179576874,0.8240345120429993,0.35817429423332214,0.9997755289077759,1.0
JU15B_MEA_60000_4_082,0.07094869762659073,0.44980475306510925,0.09205297380685806,0.47683486342430115,0.9993343949317932,1.0
JU15B_MEA_60000_4_082,0.5367444753646851,0.2745872139930725,0.5689535140991211,0.30877685546875,0.9983691573143005,1.0
JU15B_MEA_60000_4_082,0.3433822691440582,0.38297680020332336,0.36164209246635437,0.4048789441585541,0.9974075555801392,1.0
JU15B_MEA_60000_4_082,0.7809686660766602,0.5184715986251831,0.7986255884170532,0.5356346368789673,0.9911657571792603,1.0
JU15B_MEA_60000_4_082,0.4540616273880005,0.5067023634910583,0.4729655981063843,0.5249714255332947,0.9888405799865723,1.0
JU15B_MEA_60000_4_082,0.7053999304771423,0.5012781023979187,0.7252665162086487,0.518291175365448,0.9843107461929321,1.0
JU15B_MEA_60000_4_082,0.40133923292160034,0.5052992701530457,0.42105019092559814,0.5219007134437561,0.9642626047134399,1.0
JU15B_MEA_60000_4_082,0.28524941205978394,0.37574589252471924,0.3035133481025696,0.3979130983352661,0.9328773021697998,1.0
JU15B_MEA_60000_4_082,0.1876075565814972,0.49809253215789795,0.2029421627521515,0.5127180814743042,0.9220865368843079,1.0
JU15B_MEA_60000_4_082,0.13513372838497162,0.44695350527763367,0.1506403535604477,0.4658564627170563,0.9094836711883545,1.0
JU15B_MEA_60000_4_082,0.42850542068481445,0.4217265248298645,0.4507445693016052,0.44611042737960815,0.8756110668182373,1.0
JU15B_MEA_60000_4_082,0.694930911064148,0.27991846203804016,0.7216126918792725,0.31068333983421326,0.8137842416763306,1.0
JU15B_MEA_60000_4_082,0.8118258714675903,0.5144236087799072,0.8281551599502563,0.5307084321975708,0.8022800087928772,1.0
JU15B_MEA_60000_4_082,0.23978422582149506,0.34353697299957275,0.26362648606300354,0.36870890855789185,0.7698593139648438,1.0
JU15B_MEA_60000_4_082,0.06931664049625397,0.48712530732154846,0.08632118999958038,0.5049641132354736,0.730002224445343,1.0
JU15B_MEA_60000_4_082,0.9449463486671448,0.17141754925251007,0.9909759163856506,0.21791984140872955,0.655853271484375,1.0
JU15B_MEA_60000_4_082,0.6653361916542053,0.4020719826221466,0.6871970295906067,0.41997066140174866,0.6162976026535034,1.0
JU15B_MEA_60000_4_082,0.45525622367858887,0.28415796160697937,0.48805147409439087,0.3239545524120331,0.5096200704574585,1.0
JU15B_MEA_60000_4_082,0.45570653676986694,0.37258288264274597,0.4768667221069336,0.3995427191257477,0.49564266204833984,1.0
JU15B_MEA_60000_4_082,0.2821192741394043,0.4353823661804199,0.2965535521507263,0.45362603664398193,0.46865811944007874,1.0
JU15B_MEA_60000_4_082,0.22839567065238953,0.38697361946105957,0.24430981278419495,0.4059852361679077,0.34440886974334717,1.0
JU15B_MEA_60000_4_082,0.46616119146347046,0.33737850189208984,0.49140363931655884,0.3713160753250122,0.34077268838882446,1.0
JU15B_MEA_60000_4_082,0.15204302966594696,0.4060726463794708,0.17229069769382477,0.4301750957965851,0.2871242165565491,1.0
JU15B_MEA_60000_4_082,0.011852378956973553,0.38035255670547485,0.0387767031788826,0.4141899347305298,0.2349402904510498,1.0
JU15B_MEA_60000_4_082,0.9755836725234985,0.39316847920417786,0.9963524341583252,0.4164564311504364,0.22177380323410034,1.0
JU15B_MEA_60000_4_082,0.7139086127281189,0.4513169825077057,0.7323451638221741,0.46700581908226013,0.2137278914451599,1.0
JU15B_MEA_60000_4_082,0.01691347360610962,0.43594640493392944,0.03619745373725891,0.4614024758338928,0.1817842423915863,1.0
JU15B_MEA_60000_4_082,0.5735829472541809,0.11545821279287338,0.6189853549003601,0.16976317763328552,0.14884540438652039,1.0
JU15B_MEA_60000_4_082,0.8196626305580139,0.5353113412857056,0.8386346697807312,0.5536381006240845,0.1452389359474182,1.0
JU15B_MEA_60000_4_082,0.9752998352050781,0.4477981626987457,0.9977519512176514,0.46905919909477234,0.11706072092056274,1.0
